Date,Date,Organic_Traffic,Unique_Visits,First_Time_Visits,Returning_Visits,Impressions,CTR,Avg_Position,Bounce_Rate,Day_of_Week,Is_Weekend,Month,Traffic_Lag7,Traffic_Lag14,Rolling_Mean_7,Rolling_Std_7,Algorithm_Flag
2017-11-18,2017-11-18,2449,1741,1386,355,1295,0.0147,19.1,0.3533,5,1,11,2424.0,2278.0,3904.1428571428573,918.5908462733272,0
2017-11-19,2017-11-19,2893,2231,1780,451,2352,0.0477,7.6,0.4028,6,1,11,3168.0,3097.0,3907.714285714286,911.901258230248,0
2017-11-20,2017-11-20,4170,3135,2555,580,3207,0.0557,6.1,0.3976,0,0,11,4709.0,4185.0,3868.4285714285716,954.0307222766068,0
2017-11-21,2017-11-21,4277,3026,2419,607,2292,0.0166,14.2,0.3861,1,0,11,4634.0,4477.0,3791.4285714285716,894.7932456053512,0
2017-11-22,2017-11-22,3588,2625,2078,547,3102,0.0293,18.9,0.3257,2,0,11,4545.0,4354.0,3740.4285714285716,847.7003906929375,0
2017-11-23,2017-11-23,3141,2237,1760,477,2408,0.0284,15.9,0.3531,3,0,11,4532.0,4194.0,3603.714285714286,769.9176826747429,0
2017-11-24,2017-11-24,2658,1843,1429,414,2427,0.0311,13.7,0.3782,4,0,11,3317.0,3240.0,3405.0,662.3969102182442,0
2017-11-25,2017-11-25,2391,1652,1327,325,1158,0.0289,13.9,0.3798,5,1,11,2449.0,2424.0,3310.8571428571427,721.2076512284706,0
2017-11-26,2017-11-26,3202,2354,1901,453,1671,0.0205,14.3,0.4028,6,1,11,2893.0,3168.0,3302.5714285714284,732.9963294912399,0
2017-11-27,2017-11-27,4349,3251,2601,650,2897,0.0268,13.3,0.2767,0,0,11,4170.0,4709.0,3346.714285714286,713.2586520764509,0
2017-11-28,2017-11-28,4886,3660,2968,692,3504,0.0375,11.5,0.3665,1,0,11,4277.0,4634.0,3372.285714285714,749.9586020320824,0
2017-11-29,2017-11-29,4555,3484,2824,660,3808,0.0288,11.2,0.3448,2,0,11,3588.0,4545.0,3459.285714285714,893.911575471486,0
2017-11-30,2017-11-30,4477,3134,2530,604,3322,0.0229,10.7,0.3233,3,0,11,3141.0,4532.0,3597.4285714285716,986.9908572935012,0
2017-12-01,2017-12-01,3577,2603,2056,547,2362,0.04,9.1,0.3375,4,0,12,2658.0,3317.0,3788.285714285714,1012.8540063085322,0
2017-12-02,2017-12-02,2430,1827,1461,366,1309,0.0334,11.2,0.3723,5,1,12,2391.0,2449.0,3919.5714285714284,894.5840480623516,0
2017-12-03,2017-12-03,3449,2504,2006,498,2869,0.0571,6.4,0.2222,6,1,12,3202.0,2893.0,3925.1428571428573,883.5306877468834,0
2017-12-04,2017-12-04,4955,3673,3019,654,2961,0.0401,10.4,0.3234,0,0,12,4349.0,4170.0,3960.4285714285716,854.2852484470804,0
2017-12-05,2017-12-05,4475,3435,2775,660,3689,0.0499,7.9,0.3218,1,0,12,4886.0,4277.0,4047.0,927.7699068195752,0
2017-12-06,2017-12-06,4595,3452,2766,686,3001,0.0502,7.5,0.378,2,0,12,4555.0,3588.0,3988.285714285714,877.4654246342561,0
2017-12-07,2017-12-07,4451,3199,2563,636,3659,0.0393,11.5,0.325,3,0,12,4477.0,3141.0,3994.0,881.8902048063225,0
2017-12-08,2017-12-08,3418,2549,2037,512,2628,0.0174,15.8,0.3609,4,0,12,3577.0,2658.0,3990.285714285714,879.5685901405922,0
2017-12-09,2017-12-09,2605,1944,1572,372,1778,0.0291,14.8,0.442,5,1,12,2430.0,2391.0,3967.5714285714284,893.9556023917651,0
2017-12-10,2017-12-10,3483,2607,2102,505,2191,0.0573,6.7,0.4096,6,1,12,3449.0,3202.0,3992.5714285714284,844.8904972722539,0
2017-12-11,2017-12-11,4651,3350,2656,694,3015,0.041,7.8,0.3925,0,0,12,4955.0,4349.0,3997.4285714285716,841.3350218834487,0
2017-12-12,2017-12-12,4029,3011,2351,660,2922,0.0204,14.0,0.3423,1,0,12,4475.0,4886.0,3954.0,789.9449347897639,0
2017-12-13,2017-12-13,4282,3205,2609,596,2944,0.0424,8.0,0.382,2,0,12,4595.0,4555.0,3890.285714285714,758.2705573179293,0
2017-12-14,2017-12-14,4138,2930,2315,615,2583,0.0332,10.4,0.3519,3,0,12,4451.0,4477.0,3845.5714285714284,717.9447186571012,0
2017-12-15,2017-12-15,4130,2803,2211,592,2749,0.034,12.8,0.3535,4,0,12,3418.0,3577.0,3800.8571428571427,682.8424485368606,0
2017-12-16,2017-12-16,2581,1761,1429,332,1849,0.038,9.1,0.396,5,1,12,2605.0,2430.0,3902.5714285714284,669.2007315055953,0
2017-12-17,2017-12-17,3355,2300,1876,424,1465,0.028,11.9,0.346,6,1,12,3483.0,3449.0,3899.1428571428573,676.9730247140436,0
2017-12-18,2017-12-18,4482,3109,2491,618,3226,0.0497,6.9,0.4185,0,0,12,4651.0,4955.0,3880.8571428571427,691.6563280925586,0
2017-12-19,2017-12-19,4584,3021,2456,565,2716,0.0471,9.0,0.3498,1,0,12,4029.0,4475.0,3856.714285714286,662.6340655006427,0
2017-12-20,2017-12-20,4106,2661,2133,528,2339,0.0319,12.1,0.3871,2,0,12,4282.0,4595.0,3936.0,717.607367111945,0
2017-12-21,2017-12-21,3378,2243,1798,445,1656,0.0533,6.7,0.4296,3,0,12,4138.0,4451.0,3910.8571428571427,706.4607629046458,0
2017-12-22,2017-12-22,2446,1544,1211,333,1013,0.0285,13.4,0.423,4,0,12,4130.0,3418.0,3802.285714285714,723.9186681494294,0
2017-12-23,2017-12-23,1447,958,753,205,544,0.0371,12.6,0.3347,5,1,12,2581.0,2605.0,3561.714285714286,863.2633268178253,0
2017-12-24,2017-12-24,1326,895,696,199,725,0.0235,14.4,0.4119,6,1,12,3355.0,3483.0,3399.714285714286,1140.0182329369038,0
2017-12-25,2017-12-25,1609,1015,809,206,1972,0.0358,13.3,0.4252,0,0,12,4482.0,4651.0,3109.8571428571427,1384.9200251965774,0
2017-12-26,2017-12-26,2481,1438,1105,333,1542,0.0255,16.2,0.4169,1,0,12,4584.0,4029.0,2699.4285714285716,1335.3311520796265,0
2017-12-27,2017-12-27,2798,1740,1350,390,2028,0.0305,12.3,0.3313,2,0,12,4106.0,4282.0,2399.0,1045.8613674861595,0
2017-12-28,2017-12-28,2809,1797,1425,372,2124,0.0483,10.6,0.3498,3,0,12,3378.0,4138.0,2212.1428571428573,770.7030185857354,0
2017-12-29,2017-12-29,2216,1410,1083,327,1634,0.0254,12.6,0.4241,4,0,12,2446.0,4130.0,2130.8571428571427,647.3874235652856,0
2017-12-30,2017-12-30,1546,1071,839,232,1119,0.0256,14.3,0.36,5,1,12,1447.0,2581.0,2098.0,634.4341310701132,0
2017-12-31,2017-12-31,1339,923,724,199,539,0.0239,12.9,0.3813,6,1,12,1326.0,3355.0,2112.1428571428573,618.40424442579,0
2018-01-01,2018-01-01,1709,1120,878,242,1836,0.0354,12.6,0.4537,0,0,1,1609.0,4482.0,2114.0,615.6633279101136,0
2018-01-02,2018-01-02,3389,2208,1755,453,3061,0.0484,9.4,0.3681,1,0,1,2481.0,4584.0,2128.285714285714,603.0228614477181,0
2018-01-03,2018-01-03,3391,2282,1827,455,1666,0.0479,9.5,0.3403,2,0,1,2798.0,4106.0,2258.0,766.9237250209572,0
2018-01-04,2018-01-04,3698,2310,1878,432,2127,0.0575,7.1,0.3306,3,0,1,2809.0,3378.0,2342.714285714286,863.2193066820222,0
2018-01-05,2018-01-05,3511,2272,1801,471,2305,0.0227,16.8,0.3822,4,0,1,2216.0,2446.0,2469.714285714286,998.1115025028964,0
2018-01-06,2018-01-06,2279,1498,1196,302,1237,0.0424,8.4,0.3283,5,1,1,1546.0,1447.0,2654.714285714286,1061.2641383880768,0
2018-01-07,2018-01-07,2822,1869,1495,374,2175,0.0301,9.8,0.3664,6,1,1,1339.0,1326.0,2759.4285714285716,965.4746427091185,0
2018-01-08,2018-01-08,4240,2784,2186,598,2595,0.0521,8.9,0.3739,0,0,1,1709.0,1609.0,2971.285714285714,737.6721752209783,0
2018-01-09,2018-01-09,4319,2844,2302,542,3803,0.0308,13.7,0.4125,1,0,1,3389.0,2481.0,3332.8571428571427,627.9722468844858,0
2018-01-10,2018-01-10,4224,2866,2304,562,3352,0.0346,10.2,0.3878,2,0,1,3391.0,2798.0,3465.714285714286,731.6492133724852,0
2018-01-11,2018-01-11,3797,2704,2203,501,2686,0.0327,15.1,0.3362,3,0,1,3698.0,2809.0,3584.714285714286,783.3849020512893,0
2018-01-12,2018-01-12,3190,2127,1692,435,2620,0.0343,9.6,0.4205,4,0,1,3511.0,2216.0,3598.8571428571427,786.6577884890477,0
2018-01-13,2018-01-13,1998,1373,1128,245,1884,0.0315,13.2,0.3737,5,1,1,2279.0,1546.0,3553.0,801.8424616677125,0
2018-01-14,2018-01-14,2515,1711,1393,318,1549,0.0387,9.5,0.3296,6,1,1,2822.0,1339.0,3512.8571428571427,879.5241949621476,0
2018-01-15,2018-01-15,3950,2612,2065,547,2373,0.0257,17.8,0.3566,0,0,1,4240.0,1709.0,3469.0,926.1342595254058,0
2018-01-16,2018-01-16,4033,2631,2133,498,2784,0.048,7.6,0.4214,1,0,1,4319.0,3389.0,3427.5714285714284,891.7448919847862,0
2018-01-17,2018-01-17,4269,2812,2285,527,3250,0.0248,12.0,0.3667,2,0,1,4224.0,3391.0,3386.714285714286,849.6535988832416,0
2018-01-18,2018-01-18,4124,2677,2157,520,2867,0.03,13.1,0.3621,3,0,1,3797.0,3698.0,3393.1428571428573,857.1813165974954,0
2018-01-19,2018-01-19,3228,2198,1763,435,1603,0.0353,12.9,0.4388,4,0,1,3190.0,3511.0,3439.8571428571427,891.0980919763069,0
2018-01-20,2018-01-20,2287,1423,1160,263,1307,0.0329,11.6,0.3242,5,1,1,1998.0,2279.0,3445.285714285714,889.4364722088044,0
2018-01-21,2018-01-21,2946,1996,1628,368,2023,0.0374,11.4,0.3226,6,1,1,2515.0,2822.0,3486.5714285714284,814.6207414379755,0
2018-01-22,2018-01-22,4608,3035,2534,501,3093,0.0294,11.0,0.29,0,0,1,3950.0,4240.0,3548.1428571428573,741.9985239364113,0
2018-01-23,2018-01-23,4786,3154,2566,588,4027,0.0366,10.3,0.3693,1,0,1,4033.0,4319.0,3642.1428571428573,836.9913238442072,0
2018-01-24,2018-01-24,4724,3244,2680,564,2644,0.0253,13.7,0.3615,2,0,1,4269.0,4224.0,3749.714285714286,937.9023961809168,0
2018-01-25,2018-01-25,4417,2875,2348,527,3203,0.0263,17.7,0.4213,3,0,1,4124.0,3797.0,3814.714285714286,993.9789927836692,0
2018-01-26,2018-01-26,3580,2314,1825,489,3057,0.039,9.7,0.3778,4,0,1,3228.0,3190.0,3856.5714285714284,1015.1183604458569,0
2018-01-27,2018-01-27,2345,1544,1229,315,2574,0.0496,8.0,0.3655,5,1,1,2287.0,1998.0,3906.8571428571427,987.1238403515914,0
2018-01-28,2018-01-28,3170,2140,1776,364,2035,0.039,11.4,0.3726,6,1,1,2946.0,2515.0,3915.1428571428573,971.3788187539438,0
2018-01-29,2018-01-29,4862,3194,2573,621,3484,0.0251,18.6,0.358,0,0,1,4608.0,3950.0,3947.1428571428573,937.2204345068135,0
2018-01-30,2018-01-30,4600,3106,2504,602,3346,0.0456,8.4,0.2878,1,0,1,4786.0,4033.0,3983.4285714285716,971.3656807373228,0
2018-01-31,2018-01-31,4705,3249,2704,545,3264,0.02,15.8,0.4657,2,0,1,4724.0,4269.0,3956.8571428571427,948.0158979980979,0
2018-02-01,2018-02-01,4723,3164,2571,593,3158,0.0249,15.9,0.376,3,0,2,4417.0,4124.0,3954.1428571428573,945.4772037744433,0
2018-02-02,2018-02-02,3969,2572,2104,468,2886,0.0369,9.5,0.372,4,0,2,3580.0,3228.0,3997.8571428571427,976.99290829419,0
2018-02-03,2018-02-03,2994,2034,1702,332,1070,0.0271,13.5,0.3997,5,1,2,2345.0,2287.0,4053.4285714285716,960.1824231437907,0
2018-02-04,2018-02-04,3162,2186,1811,375,2464,0.0221,16.6,0.4016,6,1,2,3170.0,2946.0,4146.142857142857,782.6441142203805,0
2018-02-05,2018-02-05,4949,3287,2735,552,3394,0.0347,9.5,0.3464,0,0,2,4862.0,4608.0,4145.0,784.3111627409077,0
2018-02-06,2018-02-06,5092,3465,2838,627,3347,0.028,10.0,0.3247,1,0,2,4600.0,4786.0,4157.428571428572,798.134252938865,0
2018-02-07,2018-02-07,4767,3319,2729,590,4045,0.0382,9.0,0.3787,2,0,2,4705.0,4724.0,4227.714285714285,862.6590122571981,0
2018-02-08,2018-02-08,4625,3179,2603,576,2865,0.0488,7.7,0.3716,3,0,2,4723.0,4417.0,4236.571428571428,868.6734824130481,0
2018-02-09,2018-02-09,3738,2477,2015,462,2402,0.0332,9.4,0.3329,4,0,2,3969.0,3580.0,4222.571428571428,860.2764782601071,0
2018-02-10,2018-02-10,2739,1793,1477,316,2716,0.0452,8.2,0.4355,5,1,2,2994.0,2345.0,4189.571428571428,875.913020252361,0
2018-02-11,2018-02-11,3923,2476,2077,399,2349,0.0433,11.3,0.3759,6,1,2,3162.0,3170.0,4153.142857142857,937.089364036574,0
2018-02-12,2018-02-12,5341,3687,3045,642,3376,0.0508,8.1,0.3775,0,0,2,4949.0,4862.0,4261.857142857143,842.28744669331,0
2018-02-13,2018-02-13,5114,3460,2836,624,3391,0.0421,11.3,0.4072,1,0,2,5092.0,4600.0,4317.857142857143,906.1935828087734,0
2018-02-14,2018-02-14,4896,3214,2568,646,3646,0.0627,5.9,0.3537,2,0,2,4767.0,4705.0,4321.0,909.3585651435808,0
2018-02-15,2018-02-15,4502,3050,2507,543,3138,0.0381,11.9,0.3702,3,0,2,4625.0,4723.0,4339.428571428572,921.1342387048032,0
2018-02-16,2018-02-16,3729,2518,2012,506,2040,0.0245,13.9,0.3992,4,0,2,3738.0,3969.0,4321.857142857143,915.9373029073195,0
2018-02-17,2018-02-17,2388,1618,1319,299,1480,0.0566,6.0,0.3519,5,1,2,2739.0,2994.0,4320.571428571428,916.8992778458698,0
2018-02-18,2018-02-18,3405,2314,1928,386,2105,0.0168,12.7,0.3721,6,1,2,3923.0,3162.0,4270.428571428572,1021.4442156644084,0
2018-02-19,2018-02-19,5176,3620,2971,649,3459,0.0333,14.3,0.3547,0,0,2,5341.0,4949.0,4196.428571428572,1068.4894098902491,0
2018-02-20,2018-02-20,5429,3597,2978,619,3823,0.0619,6.7,0.3076,1,0,2,5114.0,5092.0,4172.857142857143,1040.484250813279,0
2018-02-21,2018-02-21,5120,3448,2869,579,3621,0.0224,15.7,0.4449,2,0,2,4896.0,4767.0,4217.857142857143,1093.4360869252805,0
2018-02-22,2018-02-22,4993,3379,2774,605,2661,0.031,11.9,0.2941,3,0,2,4502.0,4625.0,4249.857142857143,1119.5557792522604,0
2018-02-23,2018-02-23,4148,2751,2221,530,3253,0.0378,9.0,0.3083,4,0,2,3729.0,3738.0,4320.0,1152.8714874896764,0
2018-02-24,2018-02-24,2763,1981,1648,333,2036,0.0347,11.7,0.4309,5,1,2,2388.0,2739.0,4379.857142857143,1127.674513999408,0
2018-02-25,2018-02-25,3599,2446,2011,435,3027,0.0352,13.1,0.3968,6,1,2,3405.0,3923.0,4433.428571428572,1021.1547152028153,0
2018-02-26,2018-02-26,5542,3728,3052,676,3903,0.0274,10.5,0.3034,0,0,2,5176.0,5341.0,4461.142857142857,990.7716569373924,0
2018-02-27,2018-02-27,5378,3764,3123,641,4060,0.0339,12.1,0.3721,1,0,2,5429.0,5114.0,4513.428571428572,1043.061656397937,0
2018-02-28,2018-02-28,5536,3734,3095,639,3908,0.0475,7.5,0.4054,2,0,2,5120.0,4896.0,4506.142857142857,1035.7530961529708,0
2018-03-01,2018-03-01,4984,3315,2713,602,3904,0.0347,11.2,0.3505,3,0,3,4993.0,4502.0,4565.571428571428,1087.4871427811336,0
2018-03-02,2018-03-02,4130,2754,2231,523,3024,0.0557,6.8,0.4678,4,0,3,4148.0,3729.0,4564.285714285715,1086.9027423962823,0
2018-03-03,2018-03-03,2818,1922,1579,343,1931,0.0324,11.5,0.3061,5,1,3,2763.0,2388.0,4561.714285714285,1088.0724109307062,0
2018-03-04,2018-03-04,3978,2699,2249,450,3627,0.0432,8.5,0.3916,6,1,3,3599.0,3405.0,4569.571428571428,1073.0131805873932,0
2018-03-05,2018-03-05,5502,3727,3019,708,4055,0.0446,8.1,0.3935,0,0,3,5542.0,5176.0,4623.714285714285,1024.334859683049,0
2018-03-06,2018-03-06,5740,3842,3160,682,4083,0.0328,14.0,0.3795,1,0,3,5378.0,5429.0,4618.0,1018.4530753386007,0
2018-03-07,2018-03-07,5635,3734,3037,697,3275,0.0307,13.6,0.336,2,0,3,5536.0,5120.0,4669.714285714285,1071.2954329977752,0
2018-03-08,2018-03-08,5375,3704,3044,660,3103,0.0325,12.3,0.3354,3,0,3,4984.0,4993.0,4683.857142857143,1085.2011224609298,0
2018-03-09,2018-03-09,4273,3038,2490,548,3025,0.0414,7.7,0.3781,4,0,3,4130.0,4148.0,4739.714285714285,1112.9331687460945,1
2018-03-10,2018-03-10,3223,2305,1918,387,2289,0.0336,10.7,0.4053,5,1,3,2818.0,2763.0,4760.142857142857,1101.1260037754355,0
2018-03-11,2018-03-11,3956,2727,2288,439,2458,0.0309,14.9,0.3882,6,1,3,3978.0,3599.0,4818.0,986.7731924476446,0
2018-03-12,2018-03-12,5895,4141,3447,694,4010,0.0363,10.5,0.3838,0,0,3,5502.0,5542.0,4814.857142857143,989.924480044038,0
2018-03-13,2018-03-13,6152,4207,3398,809,4754,0.0267,17.0,0.2967,1,0,3,5740.0,5378.0,4871.0,1045.0025518310065,0
2018-03-14,2018-03-14,5906,4021,3305,716,4238,0.0427,11.3,0.3319,2,0,3,5635.0,5536.0,4929.857142857143,1111.5854186058416,0
2018-03-15,2018-03-15,6300,4061,3279,782,3758,0.0413,10.5,0.2983,3,0,3,5375.0,4984.0,4968.571428571428,1144.4700166660546,0
2018-03-16,2018-03-16,4915,3259,2673,586,3277,0.0393,9.7,0.3368,4,0,3,4273.0,4130.0,5100.714285714285,1247.9420010942881,0
2018-03-17,2018-03-17,3218,2161,1818,343,1906,0.0293,12.1,0.4135,5,1,3,3223.0,2818.0,5192.428571428572,1199.6286727070712,0
2018-03-18,2018-03-18,4429,2919,2435,484,2853,0.0234,10.5,0.3625,6,1,3,3956.0,3978.0,5191.714285714285,1200.9974624294098,0
2018-03-19,2018-03-19,5739,4038,3316,722,3687,0.0303,12.4,0.4496,0,0,3,5895.0,5502.0,5259.285714285715,1131.1610133377185,0
2018-03-20,2018-03-20,6220,4292,3553,739,3972,0.0286,12.8,0.3455,1,0,3,6152.0,5740.0,5237.0,1118.0092426570734,0
2018-03-21,2018-03-21,6238,4163,3396,767,3672,0.0509,7.5,0.3398,2,0,3,5906.0,5635.0,5246.714285714285,1127.5394618793678,0
2018-03-22,2018-03-22,6226,4251,3595,656,4115,0.06,5.9,0.3419,3,0,3,6300.0,5375.0,5294.142857142857,1166.2128777330713,0
2018-03-23,2018-03-23,4364,2994,2457,537,2742,0.0642,5.4,0.3328,4,0,3,4915.0,4273.0,5283.571428571428,1155.8648792344175,0
2018-03-24,2018-03-24,2882,2021,1682,339,839,0.0201,13.4,0.3735,5,1,3,3218.0,3223.0,5204.857142857143,1202.9503215804273,0
2018-03-25,2018-03-25,4010,2748,2263,485,3559,0.0425,7.8,0.409,6,1,3,4429.0,3956.0,5156.857142857143,1298.3626135215286,0
2018-03-26,2018-03-26,6084,3995,3289,706,4510,0.1021,3.4,0.3438,0,0,3,5739.0,5895.0,5097.0,1346.2848881273155,0
2018-03-27,2018-03-27,5874,4147,3446,701,3789,0.0424,11.3,0.3091,1,0,3,6220.0,6152.0,5146.285714285715,1379.6073975695222,0
2018-03-28,2018-03-28,5719,3917,3288,629,3847,0.022,17.8,0.3055,2,0,3,6238.0,5906.0,5096.857142857143,1340.3670428370688,0
2018-03-29,2018-03-29,5003,3396,2812,584,2910,0.0375,10.6,0.3331,3,0,3,6226.0,6300.0,5022.714285714285,1279.7055278833554,0
2018-03-30,2018-03-30,3605,2541,2062,479,3155,0.0327,14.0,0.3706,4,0,3,4364.0,4915.0,4848.0,1166.525753394804,0
2018-03-31,2018-03-31,2811,1901,1512,389,2724,0.0278,12.1,0.4254,5,1,3,2882.0,3218.0,4739.571428571428,1251.21205998328,0
2018-04-01,2018-04-01,3567,2438,1956,482,2515,0.0362,11.1,0.3132,6,1,4,4010.0,4429.0,4729.428571428572,1268.9421916361161,0
2018-04-02,2018-04-02,5237,3542,2875,667,3938,0.0255,13.3,0.3358,0,0,4,6084.0,5739.0,4666.142857142857,1320.7897168703505,0
2018-04-03,2018-04-03,6154,4126,3438,688,4190,0.0454,9.1,0.3443,1,0,4,5874.0,6220.0,4545.142857142857,1202.7735210159597,0
2018-04-04,2018-04-04,5895,4112,3418,694,3418,0.0357,10.9,0.2664,2,0,4,5719.0,6238.0,4585.142857142857,1257.7324077576259,0
2018-04-05,2018-04-05,5858,3943,3232,711,3765,0.0359,11.1,0.3077,3,0,4,5003.0,6226.0,4610.285714285715,1285.626528751082,0
2018-04-06,2018-04-06,5034,3348,2749,599,3451,0.0393,8.6,0.3234,4,0,4,3605.0,4364.0,4732.428571428572,1367.183705913097,0
2018-04-07,2018-04-07,3613,2291,1840,451,2301,0.0307,14.4,0.3349,5,1,4,2811.0,2882.0,4936.571428571428,1274.315353061243,0
2018-04-08,2018-04-08,4389,3059,2530,529,2895,0.0469,10.4,0.3664,6,1,4,3567.0,4010.0,5051.142857142857,1071.2281780852245,0
2018-04-09,2018-04-09,6278,4290,3546,744,4163,0.0433,7.6,0.3304,0,0,4,5237.0,6084.0,5168.571428571428,915.0961437908757,0
2018-04-10,2018-04-10,6836,4514,3747,767,4527,0.0324,11.2,0.3078,1,0,4,6154.0,5874.0,5317.285714285715,1007.947041314778,0
2018-04-11,2018-04-11,6731,4596,3759,837,4513,0.0539,6.9,0.3492,2,0,4,5895.0,5719.0,5414.714285714285,1128.1030854618502,0
2018-04-12,2018-04-12,6287,4332,3563,769,3782,0.0417,10.0,0.4072,3,0,4,5858.0,5003.0,5534.142857142857,1227.3135199249007,0
2018-04-13,2018-04-13,5089,3454,2850,604,3147,0.0333,10.5,0.4176,4,0,4,5034.0,3605.0,5595.428571428572,1256.5435205545375,0
2018-04-14,2018-04-14,3812,2542,2094,448,2097,0.0127,14.6,0.2866,5,1,4,3613.0,2811.0,5603.285714285715,1252.613629481125,0
2018-04-15,2018-04-15,5290,3538,2914,624,3954,0.0391,11.9,0.3718,6,1,4,4389.0,3567.0,5631.714285714285,1201.1144428246114,0
2018-04-16,2018-04-16,7161,4993,4188,805,3927,0.0441,9.3,0.3195,0,0,4,6278.0,5237.0,5760.428571428572,1088.7694670502672,0
2018-04-17,2018-04-17,7352,4939,4058,881,5354,0.0238,11.8,0.331,1,0,4,6836.0,6154.0,5886.571428571428,1203.8029818236819,0
2018-04-18,2018-04-18,7218,4842,4001,841,5360,0.0256,13.6,0.3099,2,0,4,6731.0,5895.0,5960.285714285715,1284.7100469607421,0
2018-04-19,2018-04-19,7040,4672,3895,777,4570,0.0419,11.2,0.333,3,0,4,6287.0,5858.0,6029.857142857143,1345.1668333421608,0
2018-04-20,2018-04-20,5367,3728,3029,699,2572,0.0437,10.4,0.3536,4,0,4,5089.0,5034.0,6137.428571428572,1398.2195651545283,0
2018-04-21,2018-04-21,4021,2749,2253,496,2601,0.0555,7.2,0.3391,5,1,4,3812.0,3613.0,6177.142857142857,1367.0786893434877,0
2018-04-22,2018-04-22,5397,3722,3059,663,3606,0.0499,7.2,0.3104,6,1,4,5290.0,4389.0,6207.0,1307.8121679609162,0
2018-04-23,2018-04-23,7605,5124,4216,908,4651,0.0456,8.2,0.3034,0,0,4,7161.0,6278.0,6222.285714285715,1295.8788156158237,0
2018-04-24,2018-04-24,7614,5094,4181,913,4855,0.0495,7.3,0.3312,1,0,4,7352.0,6836.0,6285.714285714285,1358.8207772778092,0
2018-04-25,2018-04-25,7984,5541,4616,925,5912,0.0503,8.3,0.3419,2,0,4,7218.0,6731.0,6323.142857142857,1396.1813908623908,0
2018-04-26,2018-04-26,7040,4823,3957,866,4957,0.0348,9.6,0.3631,3,0,4,7040.0,6287.0,6432.571428571428,1503.8722083500254,0
2018-04-27,2018-04-27,5628,3749,3095,654,3411,0.0283,11.9,0.3242,4,0,4,5367.0,5089.0,6432.571428571428,1503.8722083500254,0
2018-04-28,2018-04-28,3926,2618,2141,477,2045,0.0397,11.0,0.3755,5,1,4,4021.0,3812.0,6469.857142857143,1476.0279388244787,0
2018-04-29,2018-04-29,5479,3635,3057,578,3554,0.0323,11.8,0.3854,6,1,4,5397.0,5290.0,6456.285714285715,1502.496224541635,0
2018-04-30,2018-04-30,6670,4584,3784,800,4367,0.045,9.9,0.3801,0,0,4,7605.0,7161.0,6468.0,1493.1515886428374,0
2018-05-01,2018-05-01,6783,4542,3742,800,4724,0.0914,3.6,0.3287,1,0,5,7614.0,7352.0,6334.428571428572,1414.222737895596,0
2018-05-02,2018-05-02,7105,4865,4013,852,4519,0.0546,6.6,0.3184,2,0,5,7984.0,7218.0,6215.714285714285,1320.69536157859,0
2018-05-03,2018-05-03,6877,4702,3854,848,4791,0.0365,9.1,0.3379,3,0,5,7040.0,7040.0,6090.142857142857,1156.0734446927563,0
2018-05-04,2018-05-04,5460,3711,3039,672,4447,0.0542,6.7,0.2993,4,0,5,5628.0,5367.0,6066.857142857143,1135.2059179683843,0
2018-05-05,2018-05-05,3648,2568,2058,510,2831,0.022,13.2,0.3592,5,1,5,3926.0,4021.0,6042.857142857143,1147.7371110975032,0
2018-05-06,2018-05-06,4917,3311,2737,574,3304,0.0233,15.3,0.383,6,1,5,5479.0,5397.0,6003.142857142857,1234.707715557455,0
2018-05-07,2018-05-07,6980,4654,3881,773,4579,0.0222,13.2,0.3551,0,0,5,6670.0,7605.0,5922.857142857143,1291.438400721115,0
2018-05-08,2018-05-08,6702,4577,3700,877,4331,0.045,9.0,0.321,1,0,5,6783.0,7614.0,5967.142857142857,1326.1773924292495,0
2018-05-09,2018-05-09,6699,4488,3581,907,4944,0.0311,14.2,0.341,2,0,5,7105.0,7984.0,5955.571428571428,1318.2016609940933,0
2018-05-10,2018-05-10,6001,4059,3265,794,3771,0.0275,10.5,0.3064,3,0,5,6877.0,7040.0,5897.571428571428,1267.1415150043767,0
2018-05-11,2018-05-11,5094,3454,2766,688,3455,0.0462,9.5,0.3793,4,0,5,5460.0,5628.0,5772.428571428572,1195.5248299586206,0
2018-05-12,2018-05-12,3179,2237,1821,416,2223,0.0509,9.8,0.3693,5,1,5,3648.0,3926.0,5720.142857142857,1219.2343811550127,0
2018-05-13,2018-05-13,4169,2912,2413,499,2640,0.0373,10.2,0.3498,6,1,5,4917.0,5479.0,5653.142857142857,1357.1663406489447,0
2018-05-14,2018-05-14,6392,4388,3637,751,3724,0.0401,8.6,0.3208,0,0,5,6980.0,6670.0,5546.285714285715,1450.9908929516214,0
2018-05-15,2018-05-15,5878,4094,3384,710,4071,0.05,10.6,0.3389,1,0,5,6702.0,6783.0,5462.285714285715,1368.8530130837805,0
2018-05-16,2018-05-16,5800,3976,3266,710,3867,0.0289,10.7,0.3241,2,0,5,6699.0,7105.0,5344.571428571428,1276.8112438340004,0
2018-05-17,2018-05-17,5690,4023,3254,769,4021,0.0372,10.2,0.3706,3,0,5,6001.0,6877.0,5216.142857142857,1157.5090249570926,0
2018-05-18,2018-05-18,4314,2986,2400,586,2721,0.032,12.4,0.3433,4,0,5,5094.0,5460.0,5171.714285714285,1127.9543008304377,0
